SessionID,ConceptA,ConceptB,Distance,QstNr,Duration,TotalClicks,Percentage,AvgPercentage
f6155886-f394-4b5d-bdd5-bada2dab06d1,culture,hospital,576,3,34057,8.0,1.0,0.9145693760013623
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,culture,hospital,553,1,17118,7.0,0.8892028460369856,0.9145693760013623
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,air,university,540,3,16179,4.0,0.83281910888127,0.916409554440635
ed2fed40-af69-4e30-bd01-e12ab3210202,air,university,843,3,19988,7.0,1.0,0.916409554440635
9888d7da-cb31-4e58-a748-19b862b809ce,teacher,wall,477,2,17933,11.0,0.921783906164818,0.921783906164818
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,forest,plant,345,2,27976,7.0,1.0,0.9296636729966969
9a788dc4-63a7-4aa2-910b-b07b061b353a,forest,plant,254,2,22289,14.0,0.859327345993394,0.9296636729966969
080702b3-536f-4c17-9b4f-0cd9a820f3df,house,stone,538,3,23102,10.0,1.0,0.9349687483981857
b7cdfea6-5a5b-4558-92b4-3144604b335d,house,stone,722,3,23131,10.0,0.8699374967963712,0.9349687483981857
6197a6ee-30ff-43e2-83da-2acb367d97b9,building,hospital,457,3,31048,23.0,1.0,0.9488657406635577
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,building,hospital,434,1,47522,9.0,0.8977314813271152,0.9488657406635577
6197a6ee-30ff-43e2-83da-2acb367d97b9,culture,mineral,580,0,26577,15.0,1.0,0.9939848658381962
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,culture,mineral,515,1,20548,9.0,0.9879697316763923,0.9939848658381962
c8dc1d0d-575b-4826-814d-627228bb7a12,cellulose,tree trunk,1599,0,40843,20.0,1.0,1.0
e9798112-59da-4dab-809e-0658ed5d9fb2,chemistry,school,608,1,20972,8.0,1.0,1.0
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,city,teacher,454,3,71568,24.0,1.0,1.0
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,culture,leaf,623,2,25611,9.0,1.0,1.0
0e8a5da8-d37e-4833-87a1-8e485cd066bb,photosynthesis,stone,382,2,24339,10.0,1.0,1.0
a4301f4d-0d04-4609-9fee-6a5564afa665,wall,water,669,1,21443,10.0,1.0,1.0
6eaa9365-57f9-4bad-aaf3-daf19447cedc,wall,water,584,0,28852,11.0,1.0,1.0
